aX,aY,aZ,label
0.00269,-0.78015,0.53137,3
0.00122,-0.83899,0.58972,3
0.00073,-0.84033,0.56824,3
-0.00195,-0.78040,0.56189,3
-0.00427,-0.81641,0.59583,3
-0.01563,-0.85706,0.58728,3
-0.01904,-0.85315,0.58459,3
-0.02222,-0.80115,0.60400,3
-0.02673,-0.80640,0.59644,3
-0.02710,-0.77832,0.58960,3
-0.03296,-0.74927,0.58569,3
-0.04089,-0.74585,0.59375,3
-0.05615,-0.79382,0.62561,3
-0.05969,-0.91138,0.63733,3
-0.06409,-0.82507,0.62305,3
-0.06042,-0.72192,0.60889,3
-0.06763,-0.76001,0.62891,3
-0.07886,-0.77063,0.62732,3
-0.09521,-0.75171,0.65601,3
-0.09570,-0.85767,0.69336,3
-0.07898,-0.81201,0.69434,3
-0.08191,-0.70483,0.64771,3
-0.09326,-0.78723,0.67273,3
-0.09338,-0.77283,0.67932,3
-0.09216,-0.70825,0.68738,3
-0.09082,-0.74475,0.69397,3
-0.10010,-0.74670,0.70764,3
-0.10010,-0.69580,0.66479,3
-0.09729,-0.70203,0.70203,3
-0.09924,-0.72583,0.70312,3
-0.10144,-0.70898,0.66748,3
-0.09521,-0.69360,0.69995,3
-0.09570,-0.67419,0.68738,3
-0.10303,-0.71716,0.66980,3
-0.11426,-0.71655,0.67029,3
-0.12085,-0.73743,0.68152,3
-0.12207,-0.73999,0.66748,3
-0.12915,-0.72388,0.64087,3
-0.14282,-0.74329,0.63721,3
-0.14404,-0.77661,0.64905,3
-0.15503,-0.78674,0.64355,3
-0.17554,-0.85901,0.66052,3
-0.17224,-0.82544,0.61450,3
-0.17285,-0.76904,0.57251,3
-0.18250,-0.79651,0.56653,3
-0.19434,-0.83777,0.58496,3
-0.18774,-0.77869,0.53955,3
-0.19507,-0.78455,0.55566,3
-0.19885,-0.85632,0.55933,3
-0.19556,-0.81677,0.50183,3
-0.19604,-0.80408,0.51855,3
-0.18884,-0.80005,0.50684,3
-0.19446,-0.81934,0.46741,3
-0.19434,-0.79993,0.44873,3
-0.19446,-0.81445,0.44482,3
-0.20532,-0.85205,0.42285,3
-0.20374,-0.87000,0.43188,3
-0.20288,-0.85974,0.42102,3
-0.20264,-0.86975,0.39441,3
-0.21838,-0.89380,0.35449,3
-0.22961,-0.94495,0.37219,3
-0.22717,-0.91870,0.35742,3
-0.22461,-0.93359,0.32532,3
-0.23035,-0.92920,0.32385,3
-0.22803,-0.97949,0.32642,3
-0.22668,-0.93762,0.29321,3
-0.20752,-0.96667,0.31848,3
-0.20654,-0.87451,0.28601,3
-0.20129,-0.88135,0.27087,3
-0.19910,-0.94897,0.27856,3
-0.19800,-0.89929,0.26428,3
-0.19373,-0.86743,0.28735,3
-0.18628,-0.91589,0.29016,3
-0.18445,-0.93530,0.26794,3
-0.18311,-0.90735,0.26379,3
-0.19482,-0.93115,0.26636,3
-0.20483,-0.95361,0.24670,3
-0.20398,-0.95581,0.25732,3
-0.20459,-0.97534,0.28467,3
-0.20227,-0.94104,0.25598,3
-0.20374,-0.97583,0.26794,3
-0.19727,-0.91492,0.24866,3
-0.20923,-0.97156,0.24182,3
-0.20715,-0.96875,0.22559,3
-0.21399,-0.97144,0.22815,3
-0.21057,-0.97937,0.25085,3
-0.21191,-0.94690,0.26086,3
-0.21338,-0.95923,0.26331,3
-0.20312,-0.93689,0.26514,3
-0.19629,-0.92822,0.26294,3
-0.19385,-0.92236,0.26306,3
-0.19385,-0.91919,0.27271,3
-0.19629,-0.92224,0.29309,3
-0.19202,-0.92896,0.29456,3
-0.18481,-0.91943,0.29053,3
-0.18445,-0.92688,0.31445,3
-0.18433,-0.91516,0.37183,3
-0.18274,-0.90759,0.37512,3
-0.17480,-0.88757,0.30701,3
-0.16724,-0.88037,0.39392,3
-0.17468,-0.94128,0.50793,3
-0.17981,-0.88208,0.47681,3
-0.17236,-0.90393,0.47998,3
-0.15637,-0.88989,0.52551,3
-0.15283,-0.82654,0.48706,3
-0.14795,-0.82837,0.50781,3
-0.14624,-0.85327,0.53613,3
-0.14038,-0.83472,0.55835,3
-0.14502,-0.77917,0.52795,3
-0.14746,-0.85168,0.55737,3
-0.14832,-0.79895,0.54077,3
-0.14453,-0.81128,0.55554,3
-0.13843,-0.83948,0.59839,3
-0.13416,-0.74487,0.55310,3
-0.13110,-0.78809,0.58203,3
-0.13245,-0.79419,0.59741,3
-0.13892,-0.77100,0.60986,3
-0.13965,-0.77332,0.60913,3
-0.14465,-0.75403,0.59961,3
-0.14014,-0.78979,0.60156,3
-0.12781,-0.81335,0.62988,3
-0.13025,-0.77698,0.62024,3
-0.12903,-0.74548,0.63452,3
-0.13013,-0.76831,0.68457,3
-0.13550,-0.72437,0.65002,3
-0.12964,-0.70886,0.64490,3
-0.12805,-0.75427,0.69653,3
-0.12329,-0.76379,0.71960,3
-0.11401,-0.71167,0.68652,3
-0.12744,-0.69910,0.69165,3
-0.13086,-0.67664,0.68127,3
-0.13745,-0.67773,0.67566,3
-0.15308,-0.69727,0.65637,3
-0.17188,-0.64673,0.57324,3
-0.17542,-0.64551,0.55688,3
-0.17627,-0.69128,0.59998,3
-0.19409,-0.73315,0.60254,3
-0.20312,-0.76941,0.59314,3
-0.21533,-0.78406,0.54614,3
-0.21936,-0.75610,0.47021,3
-0.23242,-0.82617,0.46729,3
-0.23572,-0.91797,0.51123,3
-0.23901,-0.92090,0.47217,3
-0.24072,-0.92603,0.43640,3
-0.25684,-0.90588,0.41003,3
-0.25330,-0.94739,0.41870,3
-0.25415,-0.89563,0.38013,3
-0.25391,-0.92126,0.36865,3
-0.25928,-0.90234,0.32983,3
-0.25342,-0.89343,0.30823,3
-0.25708,-0.91370,0.32312,3
-0.26221,-0.89978,0.31641,3
-0.27319,-0.96228,0.32251,3
-0.27258,-0.96606,0.32153,3
-0.26880,-0.91895,0.29553,3
-0.26917,-0.89661,0.30054,3
-0.28455,-0.97510,0.29626,3
-0.28320,-0.96167,0.27039,3
-0.28015,-0.96472,0.26648,3
-0.28125,-0.94653,0.24365,3
-0.28113,-0.92480,0.20483,3
-0.27161,-0.89001,0.19531,3
-0.26941,-0.89893,0.20203,3
-0.28003,-0.92273,0.19873,3
-0.28491,-0.92493,0.17908,3
-0.28223,-0.92212,0.17419,3
-0.27087,-0.90491,0.19141,3
-0.26733,-0.86511,0.18701,3
-0.29163,-0.95276,0.15503,3
-0.30054,-0.98413,0.10535,3
-0.28662,-0.95642,0.11060,3
-0.27283,-0.88916,0.14404,3
-0.28333,-0.92773,0.15601,3
-0.28906,-0.93311,0.13855,3
-0.29468,-0.93494,0.13208,3
-0.29834,-0.95850,0.16357,3
-0.29944,-0.96240,0.15540,3
-0.29932,-0.95715,0.13770,3
-0.29883,-0.95325,0.13684,3
-0.29456,-0.96643,0.15381,3
-0.28284,-0.97363,0.15820,3
-0.27405,-0.90869,0.16162,3
-0.27722,-0.94324,0.18420,3
-0.27161,-0.92090,0.17786,3
-0.26575,-0.95825,0.19043,3
-0.26196,-0.91711,0.19983,3
-0.26123,-0.85278,0.20605,3
-0.27539,-0.91748,0.21887,3
-0.28235,-0.94495,0.23901,3
-0.26965,-0.89771,0.24170,3
-0.25867,-0.85815,0.21228,3
-0.25598,-0.91516,0.23059,3
-0.25806,-0.92944,0.24304,3
-0.25415,-0.99219,0.29834,3
-0.26282,-0.94873,0.23938,3
-0.26526,-0.95557,0.28369,3
-0.26270,-1.02039,0.33398,3
-0.25146,-1.00342,0.35571,3
-0.23425,-0.94104,0.38635,3
-0.22620,-0.89880,0.35034,3
-0.22290,-0.86792,0.35486,3
-0.21191,-0.83826,0.41028,3
-0.20483,-0.82166,0.43933,3
-0.18738,-0.77612,0.40710,3
-0.16992,-0.78491,0.45068,3
-0.16736,-0.81274,0.52783,3
-0.17346,-0.80212,0.49524,3
-0.17786,-0.80359,0.53992,3
-0.17566,-0.86060,0.57617,3
-0.17615,-0.79993,0.54810,3
-0.17322,-0.83191,0.59546,3
-0.17102,-0.82751,0.60059,3
-0.16736,-0.81445,0.59436,3
-0.16870,-0.81335,0.60803,3
-0.16699,-0.81287,0.57629,3
-0.16284,-0.78088,0.56250,3
-0.16614,-0.81714,0.59338,3
-0.16492,-0.81641,0.58020,3
-0.15894,-0.78394,0.56519,3
-0.15051,-0.78918,0.60767,3
-0.14758,-0.75464,0.59033,3
-0.14771,-0.72485,0.59106,3
-0.14648,-0.76428,0.63904,3
-0.14441,-0.75330,0.61292,3
-0.14404,-0.76538,0.64246,3
-0.14551,-0.73437,0.62939,3
-0.14722,-0.71008,0.60803,3
-0.14929,-0.76306,0.62537,3
-0.14758,-0.73511,0.60828,3
-0.14917,-0.75061,0.62805,3
-0.14917,-0.75781,0.61987,3
-0.14709,-0.74048,0.60461,3
-0.14758,-0.74854,0.62769,3
-0.15149,-0.78223,0.62659,3
-0.15393,-0.78638,0.65784,3
-0.15735,-0.78369,0.64355,3
-0.15735,-0.76099,0.62207,3
-0.15808,-0.77405,0.64966,3
-0.15527,-0.79041,0.66406,3
-0.14929,-0.75330,0.61426,3
-0.14526,-0.73022,0.57202,3
-0.15845,-0.74646,0.60852,3
-0.17273,-0.81348,0.55396,3
-0.17358,-0.80334,0.48022,3
-0.18860,-0.86023,0.47571,3
-0.20300,-0.91064,0.46436,3
-0.20630,-0.85498,0.37891,3
-0.20996,-0.91895,0.34631,3
-0.21045,-0.98022,0.36475,3
-0.21008,-0.93713,0.31873,3
-0.20300,-0.90051,0.29211,3
-0.20752,-0.91516,0.29565,3
-0.20935,-0.92065,0.30225,3
-0.21289,-0.96960,0.28821,3
-0.20752,-0.97229,0.28271,3
-0.19751,-0.93347,0.30737,3
-0.20203,-0.94165,0.31384,3
-0.20886,-0.98792,0.33472,3
-0.19910,-0.93823,0.36389,3
-0.19202,-0.90076,0.38098,3
-0.18127,-0.89575,0.40283,3
-0.16089,-0.88000,0.44031,3
-0.16418,-0.80640,0.43323,3
-0.16565,-0.85437,0.50952,3
-0.16418,-0.83643,0.50916,3
-0.16052,-0.83508,0.52979,3
-0.15833,-0.80225,0.51611,3
-0.15393,-0.81128,0.54517,3
-0.14893,-0.82263,0.54749,3
-0.14819,-0.78552,0.54724,3
-0.15039,-0.81042,0.58911,3
-0.15686,-0.78809,0.58655,3
-0.14758,-0.78882,0.58301,3
-0.13904,-0.80957,0.61243,3
-0.14368,-0.79810,0.62390,3
-0.14685,-0.78455,0.59705,3
-0.14636,-0.78699,0.62915,3
-0.14563,-0.79578,0.63245,3
-0.14197,-0.75684,0.62805,3
-0.14246,-0.75464,0.64807,3
-0.14221,-0.77966,0.66956,3
-0.13782,-0.75916,0.64392,3
-0.13123,-0.74670,0.65552,3
-0.12341,-0.70874,0.66003,3
-0.12378,-0.72021,0.64563,3
-0.12891,-0.73230,0.67969,3
-0.12219,-0.68860,0.66870,3
-0.11853,-0.68115,0.67322,3
-0.12488,-0.72498,0.67126,3
-0.12268,-0.70935,0.66235,3
-0.12146,-0.70667,0.67151,3
-0.12317,-0.71167,0.65308,3
-0.12708,-0.73572,0.66040,3
-0.13110,-0.72205,0.60718,3
-0.13147,-0.72192,0.59192,3
-0.13782,-0.78760,0.63196,3
-0.15320,-0.83386,0.56738,3
-0.16992,-0.88660,0.58643,3
-0.17529,-0.84900,0.55286,3
-0.17590,-0.84375,0.48560,3
-0.17566,-0.91858,0.45728,3
-0.16797,-0.83569,0.43518,3
-0.18347,-0.88586,0.39624,3
-0.18384,-0.93616,0.40955,3
-0.17859,-0.88953,0.38855,3
-0.17603,-0.89441,0.36438,3
-0.18384,-0.92578,0.35083,3
-0.18323,-0.95837,0.35681,3
-0.18005,-0.93433,0.35364,3
-0.17139,-0.91663,0.40051,3
-0.15894,-0.86218,0.39270,3
-0.14917,-0.84375,0.37390,3
-0.14270,-0.85901,0.43433,3
-0.14319,-0.88745,0.48621,3
-0.13953,-0.87842,0.51465,3
-0.13953,-0.84387,0.46082,3
-0.14673,-0.87012,0.41858,3
-0.14868,-0.89954,0.45081,3
-0.14453,-0.93848,0.54138,3
-0.14099,-0.88623,0.54578,3
-0.14111,-0.86169,0.53271,3
-0.14465,-0.83301,0.56274,3
-0.14355,-0.86987,0.57495,3
-0.13196,-0.80811,0.58093,3
-0.12708,-0.78369,0.57764,3
-0.12732,-0.77966,0.56702,3
-0.13025,-0.78064,0.59192,3
-0.12158,-0.75500,0.60034,3
-0.12378,-0.75977,0.59961,3
-0.12708,-0.78101,0.58838,3
-0.12537,-0.72888,0.58972,3
-0.11853,-0.77124,0.63647,3
-0.12305,-0.77917,0.62708,3
-0.12622,-0.74365,0.58752,3
-0.12305,-0.72314,0.59021,3
-0.12598,-0.78027,0.64722,3
-0.13660,-0.77405,0.60986,3
-0.13745,-0.77869,0.58179,3
-0.14563,-0.83984,0.57275,3
-0.15320,-0.85461,0.54382,3
-0.15479,-0.80652,0.56262,3
-0.15393,-0.80127,0.54443,3
-0.14941,-0.88867,0.50781,3
-0.14917,-0.82410,0.48364,3
-0.16064,-0.81067,0.46436,3
-0.16382,-0.85413,0.45239,3
-0.16284,-0.89905,0.45898,3
-0.16724,-0.88586,0.42712,3
-0.17139,-0.86816,0.42126,3
-0.17676,-0.86890,0.41284,3
-0.17517,-0.89734,0.41541,3
-0.17249,-0.88318,0.39014,3
-0.17078,-0.87708,0.39319,3
-0.17065,-0.89746,0.39490,3
-0.18445,-0.89392,0.34692,3
-0.19495,-0.93384,0.37646,3
-0.19458,-0.95337,0.36365,3
-0.18420,-0.88977,0.32068,3
-0.18188,-0.88184,0.34106,3
-0.18799,-0.91101,0.35132,3
-0.19531,-0.89319,0.32092,3
-0.20312,-0.98596,0.34192,3
-0.20081,-0.91968,0.30212,3
-0.20056,-0.92212,0.30920,3
-0.20264,-0.92871,0.29504,3
-0.20667,-0.95215,0.30664,3
-0.20630,-0.97607,0.30701,3
-0.20239,-0.94324,0.30652,3
-0.20337,-0.90283,0.30652,3
-0.19446,-0.95764,0.32715,3
-0.18518,-0.95569,0.32568,3
-0.17651,-0.91406,0.39026,3
-0.17798,-0.86523,0.39233,3
-0.17383,-0.87646,0.39099,3
-0.16870,-0.88782,0.42493,3
-0.17041,-0.91370,0.44446,3
-0.17151,-0.90515,0.41455,3
-0.17542,-0.91589,0.43848,3
-0.17932,-0.88330,0.45398,3
-0.17407,-0.87683,0.45544,3
-0.17346,-0.91614,0.49561,3
-0.17163,-0.86084,0.48169,3
-0.15686,-0.84570,0.47998,3
-0.15186,-0.81079,0.46851,3
-0.14966,-0.83789,0.53857,3
-0.15320,-0.81213,0.51660,3
-0.15430,-0.82678,0.55579,3
-0.13782,-0.79041,0.59277,3
-0.12976,-0.78906,0.56775,3
-0.12976,-0.78430,0.55286,3
-0.13318,-0.78284,0.59680,3
-0.13037,-0.77710,0.63196,3
-0.13428,-0.78955,0.59534,3
-0.12976,-0.79590,0.61279,3
-0.12720,-0.78113,0.60205,3
-0.13013,-0.81030,0.60559,3
-0.12952,-0.80774,0.61475,3
-0.12158,-0.79993,0.63074,3
-0.11475,-0.79480,0.62402,3
-0.11230,-0.80286,0.63428,3
-0.10999,-0.79443,0.63452,3
-0.09058,-0.75647,0.68787,3
-0.08789,-0.76074,0.67249,3
-0.09619,-0.75793,0.62024,3
-0.11060,-0.80591,0.65613,3
-0.11804,-0.80847,0.61694,3
-0.12537,-0.78760,0.57007,3
-0.12341,-0.83105,0.54980,3
-0.12036,-0.77563,0.56116,3
-0.12463,-0.77002,0.56641,3
-0.12219,-0.76868,0.54907,3
-0.12634,-0.78491,0.54822,3
-0.13037,-0.77283,0.53906,3
-0.14099,-0.82959,0.53552,3
-0.14600,-0.82715,0.49561,3
-0.13696,-0.83020,0.51416,3
-0.13672,-0.80591,0.49377,3
-0.12891,-0.80322,0.47864,3
-0.12952,-0.85242,0.50647,3
-0.12659,-0.85962,0.50500,3
-0.12830,-0.83252,0.47241,3
-0.13477,-0.89417,0.47559,3
-0.13098,-0.84753,0.42712,3
-0.13623,-0.85278,0.43176,3
-0.15125,-0.95618,0.45032,3
-0.15930,-0.95984,0.39221,3
-0.14417,-0.89417,0.37195,3
-0.14270,-0.92102,0.38696,3
-0.15588,-0.95752,0.34094,3
-0.14368,-0.92554,0.34985,3
-0.14917,-0.92029,0.32996,3
-0.15259,-0.93384,0.31250,3
-0.15247,-0.95508,0.35315,3
-0.15540,-0.97546,0.32654,3
-0.13513,-0.86670,0.29468,3
-0.11438,-0.81091,0.33008,3
-0.10059,-0.89270,0.35217,3
-0.09460,-0.93018,0.36865,3
-0.09265,-0.90393,0.36316,3
-0.09058,-0.92676,0.39026,3
-0.09363,-0.95532,0.40112,3
-0.08716,-1.00293,0.37708,3
-0.06738,-0.90637,0.39502,3
-0.05420,-0.97302,0.41724,3
-0.05017,-0.98083,0.42493,3
-0.05298,-0.91760,0.36694,3
-0.03442,-0.82837,0.37500,3
-0.02429,-1.02161,0.47437,3
-0.02185,-0.95251,0.44812,3
-0.00647,-0.83936,0.44092,3
0.00549,-0.92688,0.54126,3
0.00635,-0.83960,0.44885,3
0.00732,-0.84363,0.37500,3
0.01978,-0.90076,0.45984,3
0.02832,-0.87366,0.43066,3
0.04773,-0.83191,0.44763,3
0.05481,-0.83838,0.48486,3
0.03894,-0.85522,0.38904,3
0.03894,-0.91553,0.46289,3
0.03796,-0.87744,0.48877,3
0.04077,-0.91040,0.52844,3
0.05115,-0.85828,0.53430,3
0.04797,-0.89429,0.53589,3
0.05505,-0.90417,0.58350,3
0.06653,-0.87878,0.59094,3
0.07520,-0.83362,0.56567,3
0.08472,-0.85767,0.57092,3
0.09790,-0.83301,0.58850,3
0.09631,-0.84033,0.57288,3
0.10742,-0.79797,0.56030,3
0.10339,-0.81445,0.46777,3
0.11890,-0.77649,0.53638,3
0.11560,-0.81531,0.56042,3
0.10474,-0.82446,0.53979,3
0.10254,-0.80188,0.53760,3
0.09607,-0.82349,0.52087,3
0.10376,-0.79004,0.53552,3
0.09924,-0.79565,0.53540,3
0.08301,-0.82361,0.51648,3
0.09509,-0.77612,0.50940,3
0.10339,-0.73010,0.51855,3
0.08374,-0.74854,0.54407,3
0.03577,-0.91821,0.61011,3
0.00940,-1.00793,0.50964,3
0.02539,-0.90344,0.53662,3
0.05591,-0.76575,0.56543,3
0.04114,-0.79431,0.54565,3
0.02759,-0.92871,0.56030,3
0.02136,-0.89233,0.56067,3
0.02478,-0.75659,0.49695,3
0.01807,-0.83899,0.55334,3
0.01611,-0.83362,0.53247,3
0.00403,-0.81189,0.52637,3
-0.00745,-0.86890,0.56030,3
-0.02869,-0.87170,0.47192,3
-0.03369,-0.87476,0.49878,3
-0.02759,-0.88184,0.54822,3
-0.03003,-0.88782,0.55261,3
-0.04590,-0.82593,0.45264,3
-0.04980,-0.91772,0.52661,3
-0.03882,-0.87170,0.49561,3
-0.03088,-0.76941,0.46741,3
-0.03809,-0.81812,0.53040,3
-0.07349,-0.87927,0.49121,3
-0.09619,-0.96021,0.48914,3
-0.07678,-0.84766,0.46130,3
-0.07434,-0.81384,0.48254,3
-0.08826,-0.79297,0.47327,3
-0.11450,-0.96228,0.55029,3
-0.11523,-0.96643,0.49841,3
-0.10742,-0.81714,0.40674,3
-0.10400,-0.84558,0.46997,3
-0.11853,-0.91187,0.48303,3
-0.12598,-0.95410,0.48120,3
-0.11426,-0.85889,0.44336,3
-0.11047,-0.86572,0.44128,3
-0.11157,-0.87781,0.43616,3
-0.11755,-0.89087,0.42639,3
-0.11975,-0.92847,0.45264,3
-0.12024,-0.89697,0.43970,3
-0.11108,-0.86389,0.43823,3
-0.11548,-0.86890,0.45447,3
-0.12292,-0.89990,0.44006,3
-0.12317,-0.85815,0.40723,3
-0.13245,-0.86145,0.40906,3
-0.12817,-0.86792,0.42651,3
-0.12329,-0.85913,0.44348,3
-0.11865,-0.82788,0.36804,3
-0.11182,-0.83789,0.36267,3
-0.11145,-0.88391,0.39197,3
-0.11987,-0.90649,0.36426,3
-0.12659,-0.90662,0.35657,3
-0.13586,-0.95581,0.37976,3
-0.14587,-0.94104,0.37512,3
-0.15796,-0.97632,0.36621,3
-0.16138,-1.04565,0.39136,3
-0.15906,-0.99609,0.40625,3
-0.14893,-0.91357,0.37830,3
-0.13647,-0.82507,0.38953,3
-0.13635,-0.82190,0.39026,3
-0.15088,-0.80969,0.38794,3
-0.21887,-1.13513,0.41333,3
-0.19446,-0.90027,0.33032,3
-0.17773,-0.76978,0.34924,3
-0.18127,-0.87231,0.44360,3
-0.21277,-0.92505,0.44861,3
-0.22632,-0.95398,0.39258,3
-0.20605,-0.92078,0.39478,3
-0.20093,-0.82532,0.41187,3
-0.19482,-0.88049,0.41235,3
-0.19519,-0.83301,0.39600,3
-0.20129,-0.89233,0.39038,3
-0.20520,-0.95190,0.35657,3
-0.20483,-0.90430,0.35205,3
-0.20215,-0.97656,0.42029,3
-0.20154,-0.98962,0.42249,3
-0.20154,-1.00916,0.42163,3
-0.17371,-0.90503,0.41443,3
-0.13684,-0.83789,0.39270,3
-0.12744,-0.98474,0.52515,3
-0.10828,-0.81982,0.47009,3
-0.08826,-0.88293,0.60547,3
-0.07312,-0.81287,0.49365,3
-0.06177,-0.78406,0.53467,3
-0.06030,-0.84631,0.56091,3
-0.06665,-0.90405,0.44653,3
-0.07800,-0.94666,0.46704,3
-0.05042,-0.92383,0.62524,3
-0.02051,-0.75354,0.57935,3
-0.02441,-0.76819,0.38025,3
-0.00244,-0.83386,0.69275,3
0.00061,-0.78223,0.56677,3
0.00342,-0.83044,0.62756,3
0.01440,-0.83276,0.60095,3
0.03064,-0.68359,0.49707,3
0.04004,-0.82471,0.60681,3
0.03711,-0.78748,0.57727,3
0.03186,-0.88647,0.64404,3
0.04456,-0.77319,0.61621,3
0.05518,-0.73560,0.58008,3
0.06653,-0.79565,0.62463,3
0.06726,-0.78369,0.60132,3
0.05237,-0.87427,0.60815,3
0.07227,-0.80310,0.58643,3
0.09265,-0.69690,0.55200,3
0.08691,-0.78638,0.59204,3
0.07446,-0.83630,0.57922,3
0.06946,-0.79834,0.55676,3
0.05579,-0.83215,0.56653,3
0.04358,-0.85742,0.50696,3
0.05920,-0.80786,0.51672,3
0.06299,-0.78271,0.51831,3
0.05994,-0.77356,0.47302,3
0.04785,-0.81189,0.51624,3
0.04004,-0.89014,0.53699,3
0.02588,-0.80542,0.41357,3
-0.00012,-0.86377,0.38708,3
-0.00879,-1.01233,0.43970,3
-0.01135,-0.84143,0.38696,3
-0.03003,-0.97314,0.30261,3
-0.02002,-0.91223,0.38879,3
-0.02246,-0.92053,0.32153,3
-0.03467,-0.92505,0.30835,3
-0.04968,-0.96387,0.33887,3
-0.05090,-0.97107,0.29492,3
-0.04187,-0.89990,0.30408,3
-0.04492,-0.89478,0.32751,3
-0.05859,-0.94067,0.33997,3
-0.06274,-0.98828,0.37720,3
-0.06445,-0.92151,0.35730,3
-0.07483,-0.92871,0.35437,3
-0.07947,-0.93713,0.42419,3
-0.08606,-0.92932,0.41077,3
-0.08154,-0.87585,0.41101,3
-0.07520,-0.89404,0.43970,3
-0.06897,-0.89783,0.51587,3
-0.07153,-0.88318,0.47144,3
-0.09155,-0.88123,0.46729,3
-0.07947,-0.85937,0.56750,3
-0.07422,-0.80432,0.54529,3
-0.08081,-0.84070,0.59119,3
-0.08691,-0.79480,0.58240,3
-0.07654,-0.77393,0.57825,3
-0.07593,-0.75293,0.59888,3
-0.09106,-0.77539,0.60864,3
-0.09729,-0.79126,0.64844,3
-0.10828,-0.76172,0.61365,3
-0.10181,-0.78125,0.57190,3
-0.10999,-0.74841,0.62708,3
-0.12903,-0.84521,0.66077,3
-0.12915,-0.78967,0.59167,3
-0.13196,-0.81262,0.58923,3
-0.11829,-0.82483,0.58215,3
-0.11121,-0.88306,0.64771,3
-0.09998,-0.85681,0.64368,3
-0.09473,-0.85535,0.62842,3
-0.08923,-0.90967,0.67761,3
-0.07397,-0.82520,0.63318,3
-0.06287,-0.82349,0.67883,3
-0.06677,-0.81494,0.65662,3
-0.08350,-0.82202,0.64111,3
-0.08142,-0.78674,0.65576,3
-0.07654,-0.81775,0.64124,3
-0.05884,-0.76074,0.63379,3
-0.04773,-0.71338,0.65356,3
-0.05078,-0.70020,0.65466,3
-0.05652,-0.70837,0.62097,3
-0.03650,-0.62561,0.57861,3
-0.00854,-0.55579,0.59741,3
-0.02832,-0.51306,0.59558,3
-0.07947,-0.60486,0.65967,3
-0.20154,-1.11304,0.73999,3
-0.16443,-0.79968,0.57715,3
-0.11719,-0.72241,0.71863,3
-0.11499,-0.78320,0.77429,3
-0.11523,-0.86121,0.62817,3
-0.08789,-0.73511,0.63562,3
-0.07422,-0.69165,0.67883,3
-0.09180,-0.67053,0.63013,3
-0.13477,-0.78601,0.60999,3
-0.17395,-0.89282,0.60510,3
-0.18811,-0.88818,0.61304,3
-0.19800,-0.86243,0.54285,3
-0.18433,-0.85535,0.50122,3
-0.15686,-0.72522,0.49023,3
-0.16016,-0.82544,0.47192,3
-0.14026,-0.85999,0.53760,3
-0.09949,-0.78088,0.56934,3
-0.07678,-0.71423,0.56750,3
-0.06287,-0.70630,0.59937,3
-0.05908,-0.69116,0.61865,3
-0.08228,-0.75525,0.65186,3
-0.10059,-0.74841,0.66187,3
-0.10132,-0.73730,0.68213,3
-0.10437,-0.70508,0.63574,3
-0.10095,-0.76428,0.65198,3
-0.09521,-0.69714,0.66370,3
-0.10364,-0.69714,0.68677,3
-0.12024,-0.72852,0.64966,3
-0.13379,-0.76172,0.63611,3
-0.14465,-0.79370,0.63196,3
-0.13586,-0.76770,0.63672,3
-0.12903,-0.75024,0.61682,3
-0.11243,-0.73035,0.59204,3
-0.12439,-0.75684,0.61365,3
-0.12964,-0.80750,0.68127,3
-0.12451,-0.71191,0.62769,3
-0.13416,-0.74341,0.65515,3
-0.15063,-0.76978,0.67383,3
-0.19141,-0.82251,0.62952,3
-0.19983,-0.85205,0.58252,3
-0.19604,-0.82410,0.53040,3
-0.19421,-0.78638,0.59485,3
-0.20190,-0.81873,0.62769,3
-0.20654,-0.77136,0.53308,3
-0.21948,-0.84631,0.54248,3
-0.22229,-0.86609,0.56763,3
-0.20337,-0.78516,0.54700,3
-0.17542,-0.76123,0.61011,3
-0.16284,-0.73767,0.63049,3
-0.17749,-0.77942,0.57410,3
-0.19519,-0.82751,0.54871,3
-0.18530,-0.79871,0.57141,3
